order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,discount_percent,subtotal,shipping_cost,tax_amount,total_amount,payment_method,order_status,shipping_method,sales_channel,coupon_code,delivery_days,customer_rating
67754087,766181,2025-09-14,Fashion,Cotton Hoodie,1,59.95,25,59.95,5.9,8.99,59.85,Credit Card,Delivered,Standard,Website,WELCOME10,5,3
49527885,248706,2024-08-17,Sports,Resistance Bands,2,29.73,2,59.46,0.0,11.65,69.92,Credit Card,Delivered,Pickup,Mobile App,VIP20,1,5
57126438,833845,2024-11-17,Electronics,Wireless Headphones,1,89.72,13,89.72,5.9,15.61,99.57,PayPal,Delivered,Standard,Website,WELCOME10,3,4
44876413,479084,2025-11-12,Electronics,Smart Watch,1,155.92,9,155.92,12.9,28.38,183.17,PayPal,Delivered,Express,Mobile App,,3,5
86655066,215222,2025-05-12,Fashion,Running Shoes,1,108.51,34,108.51,12.9,14.32,98.84,Apple Pay,Delivered,Express,Website,FREESHIP,4,3
61871860,979191,2025-01-18,Fashion,Running Shoes,1,98.71,12,98.71,12.9,17.37,117.13,Credit Card,Delivered,Express,Mobile App,,1,5
87655715,286370,2025-06-17,Beauty,Perfume,1,88.83,15,88.83,0.0,11.33,86.84,Credit Card,Delivered,Pickup,Website,SAVE15,1,5
80059577,252422,2025-08-04,Fashion,Cotton Hoodie,2,70.2,29,140.4,0.0,19.94,119.62,Apple Pay,Delivered,Standard,Mobile App,,5,3
88382483,371626,2025-05-29,Beauty,Hair Dryer,2,65.02,5,130.04,0.0,9.51,133.05,Credit Card,Delivered,Standard,Mobile App,,5,4
53353028,463147,2025-07-07,Books & Office,Notebook Set,1,26.14,27,26.14,0.0,3.82,22.9,Google Pay,Delivered,Pickup,Website,,1,5
22364527,746011,2025-05-21,Electronics,Wireless Headphones,2,96.23,0,192.46,0.0,38.49,230.95,Credit Card,Delivered,Standard,Marketplace,,3,5
15830281,258802,2025-10-22,Sports,Fitness Tracker,3,85.6,7,256.8,0.0,47.76,286.58,Credit Card,Delivered,Pickup,Marketplace,,1,3
76672997,921568,2025-02-14,Home & Kitchen,Desk Lamp,1,50.58,4,50.58,5.9,9.71,64.17,PayPal,Delivered,Standard,Mobile App,VIP20,6,4
84912676,782891,2024-09-06,Electronics,Wireless Headphones,1,91.69,17,91.69,12.9,15.22,104.22,Credit Card,Delivered,Express,Mobile App,VIP20,1,5
44421456,729914,2025-12-31,Fashion,Cotton Hoodie,2,66.31,9,132.62,12.9,24.14,157.72,Credit Card,Delivered,Express,Website,VIP20,1,4
80918873,461503,2025-05-21,Electronics,USB-C Hub,1,39.37,25,39.37,5.9,5.91,0.0,PayPal,Cancelled,Standard,Marketplace,,,
67654593,889134,2025-12-11,Beauty,Makeup Kit,1,56.96,24,56.96,0.0,8.66,51.95,PayPal,Delivered,Pickup,Mobile App,,1,4
37226995,871468,2025-05-24,Electronics,Mechanical Keyboard,1,93.06,5,93.06,0.0,13.26,101.67,PayPal,Delivered,Pickup,Website,,1,3
63188352,322264,2025-11-11,Electronics,Mechanical Keyboard,1,96.99,14,96.99,5.9,16.68,105.99,Bank Transfer,Delivered,Standard,Website,,4,3
23380374,727033,2025-12-12,Sports,Resistance Bands,1,28.64,31,28.64,0.0,3.95,23.71,Apple Pay,Delivered,Pickup,Website,SAVE15,1,
45555707,874948,2025-11-13,Home & Kitchen,Air Fryer,1,115.69,11,115.69,5.9,20.59,129.45,Apple Pay,Delivered,Standard,Website,WELCOME10,5,5
74763668,633842,2024-10-04,Home & Kitchen,Coffee Maker,1,89.38,19,89.38,5.9,5.57,83.87,Credit Card,Delivered,Standard,Marketplace,SAVE15,4,3
37410271,388402,2024-05-19,Home & Kitchen,Coffee Maker,2,104.07,30,208.14,12.9,29.14,187.74,Credit Card,Delivered,Express,Mobile App,SAVE15,1,5
41891035,821516,2025-12-19,Electronics,Bluetooth Speaker,1,72.41,35,72.41,5.9,9.41,62.38,PayPal,Delivered,Standard,Mobile App,,5,5
74016705,243469,2025-04-04,Fashion,Classic Jeans,3,71.03,2,213.09,12.9,41.77,263.5,Credit Card,Delivered,Express,Mobile App,,2,4
83405974,477026,2025-08-11,Fashion,Backpack,2,72.34,10,144.68,0.0,26.04,156.25,Credit Card,Delivered,Standard,Marketplace,,3,3
84009530,132668,2025-08-09,Fashion,Winter Jacket,3,196.88,12,590.64,0.0,103.95,623.71,Bank Transfer,Delivered,Standard,Mobile App,VIP20,6,4
30105875,878684,2025-08-11,Books & Office,Notebook Set,2,21.37,17,42.74,5.9,7.09,48.46,,Delivered,Standard,Marketplace,,5,4
93804089,903418,2025-09-24,Electronics,Wireless Headphones,3,93.89,0,281.67,0.0,56.33,338.0,PayPal,Delivered,Standard,Mobile App,,4,5
50891459,927673,2025-07-06,Sports,Cycling Helmet,1,76.82,9,76.82,5.9,13.98,89.79,Apple Pay,Delivered,Standard,Mobile App,FREESHIP,4,5
38930225,648342,2024-12-10,Sports,Dumbbell Set,1,122.82,19,122.82,0.0,19.9,119.38,Credit Card,Delayed,Pickup,Mobile App,WELCOME10,2,1
83743980,874848,2025-09-06,Beauty,Hair Dryer,2,60.23,0,120.46,0.0,24.09,144.55,Credit Card,Delivered,Standard,Mobile App,,3,5
42004427,656035,2025-04-13,Beauty,Skin Care Set,2,92.16,10,184.32,0.0,33.18,199.07,PayPal,Delivered,Standard,Marketplace,SAVE15,3,5
54577520,178261,2025-11-14,Beauty,Electric Toothbrush,1,71.11,16,71.11,5.9,11.95,77.58,Credit Card,Delivered,Standard,Website,FREESHIP,7,5
93867453,874355,2024-12-02,Beauty,Skin Care Set,3,82.33,29,246.99,0.0,35.07,210.43,Credit Card,Delivered,Pickup,Mobile App,WELCOME10,1,4
17323898,499852,2025-03-12,Beauty,Electric Toothbrush,3,75.25,2,225.75,0.0,44.25,265.49,PayPal,Delivered,Standard,Website,,3,4
51952761,244304,2025-05-05,Beauty,Hair Dryer,4,73.28,15,293.12,12.9,49.83,311.88,PayPal,Delivered,Express,Mobile App,,3,5
20805799,178261,2025-03-22,Fashion,Classic Jeans,1,78.45,12,78.45,5.9,13.81,88.75,PayPal,Delivered,Standard,Website,SAVE15,4,3
41083650,981921,2025-03-31,Sports,Cycling Helmet,3,68.43,17,205.29,0.0,34.08,204.47,Credit Card,Delivered,Standard,Website,SAVE15,3,4
56814308,136522,2025-06-27,Electronics,Bluetooth Speaker,1,64.2,17,64.2,12.9,10.66,76.85,PayPal,Delivered,Express,Website,VIP20,1,5
28465610,871400,2025-04-25,Electronics,Smart Watch,1,165.98,17,165.98,0.0,27.55,165.31,PayPal,Delivered,Standard,Website,,5,5
86614372,560426,2025-12-06,Beauty,Hair Dryer,1,66.1,6,66.1,5.9,12.43,80.46,Credit Card,Delivered,Standard,Website,VIP20,3,4
79231159,252422,2024-12-26,Beauty,Perfume,1,93.61,13,93.61,5.9,16.29,0.0,Apple Pay,Cancelled,Standard,Marketplace,WELCOME10,,
94254903,243469,2025-12-28,Books & Office,Office Chair,1,200.83,21,200.83,0.0,31.73,190.39,Credit Card,Delivered,Standard,Mobile App,,4,5
62521114,452641,2025-08-05,Electronics,USB-C Hub,1,47.07,22,47.07,5.9,7.34,49.95,Credit Card,Delivered,Standard,Website,WELCOME10,6,4
52811707,443824,2025-01-29,Sports,Resistance Bands,2,34.63,11,69.26,12.9,12.33,86.87,Apple Pay,Delivered,Express,Website,,1,5
37151504,656035,2025-05-29,Electronics,Wireless Headphones,1,90.07,15,90.07,5.9,15.31,97.77,PayPal,Delivered,Standard,Website,SAVE15,4,4
71865347,218735,2025-10-16,Electronics,Mechanical Keyboard,1,103.38,2,103.38,5.9,15.2,122.41,PayPal,Delivered,Standard,Website,,2,4
92286015,672950,2025-06-17,Fashion,Cotton Hoodie,1,58.02,22,58.02,5.9,9.05,60.21,Credit Card,Delivered,Standard,Website,FREESHIP,4,3
61151345,916917,2025-01-01,Electronics,USB-C Hub,2,43.89,34,87.78,5.9,11.59,75.42,Credit Card,Delayed,Standard,Mobile App,SAVE15,8,
32295010,550396,2025-12-30,Fashion,Classic Jeans,1,68.35,13,68.35,0.0,11.89,71.35,Google Pay,Delivered,Pickup,Mobile App,,1,4
51345205,733644,2025-11-05,Fashion,Cotton Hoodie,4,58.89,35,235.56,0.0,30.62,183.73,PayPal,Delivered,Pickup,Website,,1,3
82240971,596680,2025-03-19,Books & Office,Monitor Stand,1,42.89,4,42.89,5.9,8.23,55.3,Credit Card,Delivered,Standard,Website,,3,5
59999034,912428,2024-12-06,Fashion,Cotton Hoodie,1,63.2,33,63.2,5.9,8.47,56.71,Apple Pay,Delivered,Standard,Website,,5,5
77880860,263191,2025-05-01,Fashion,Winter Jacket,1,188.37,7,188.37,0.0,35.04,210.22,Credit Card,Delivered,Standard,Marketplace,VIP20,5,5
15705379,276189,2025-06-07,Home & Kitchen,Cookware Set,3,151.6,5,454.8,0.0,86.41,518.47,Credit Card,Delivered,Standard,Marketplace,FREESHIP,5,4
15264225,651126,2025-09-07,Beauty,Electric Toothbrush,1,77.95,10,77.95,5.9,14.03,90.09,PayPal,Delayed,Standard,Website,,8,3
18403262,746525,2025-12-13,Home & Kitchen,Blender,1,85.76,34,85.76,0.0,11.32,67.92,Credit Card,Delayed,Pickup,Mobile App,VIP20,3,3
40344581,920398,2025-12-28,Fashion,Classic Jeans,1,72.62,24,72.62,12.9,11.04,79.13,Credit Card,Delivered,Express,Mobile App,VIP20,1,5
44403887,385226,2025-12-01,Home & Kitchen,Coffee Maker,1,89.23,21,89.23,12.9,14.1,97.49,Credit Card,Delivered,Express,Website,,1,4
46173253,958830,2025-08-08,Home & Kitchen,Coffee Maker,1,106.85,10,106.85,12.9,7.4,116.46,Google Pay,Delivered,Express,Mobile App,FREESHIP,2,5
41058760,962186,2025-09-11,Electronics,Smart Watch,5,163.07,20,815.35,0.0,130.46,782.74,Credit Card,Delivered,Standard,Marketplace,WELCOME10,3,5
61065071,287149,2025-10-19,Home & Kitchen,Air Fryer,1,113.93,12,113.93,12.9,20.05,133.21,Credit Card,Delivered,Express,Website,,3,5
13886724,433309,2025-12-23,Home & Kitchen,Coffee Maker,2,86.32,4,172.64,0.0,33.15,198.88,Google Pay,Delivered,Standard,Website,VIP20,4,5
44112507,921568,2025-01-08,Electronics,Bluetooth Speaker,2,76.27,6,152.54,0.0,28.68,172.07,PayPal,Delivered,Standard,Website,FREESHIP,5,5
81039082,651126,2025-10-03,Fashion,Backpack,1,85.83,10,85.83,12.9,15.45,105.6,Credit Card,Delivered,Express,Website,WELCOME10,2,5
36355764,447274,2025-04-06,Beauty,Perfume,4,99.13,10,396.52,12.9,71.37,441.14,Google Pay,Delivered,Express,Mobile App,,3,4
44987980,443824,2025-05-29,Fashion,Winter Jacket,1,177.13,29,177.13,0.0,25.15,150.91,PayPal,Returned,Standard,Mobile App,,4,
70046824,888237,2025-11-28,Home & Kitchen,Desk Lamp,1,47.02,11,47.02,0.0,8.37,50.22,Credit Card,Delivered,Pickup,Website,SAVE15,1,3
54336357,372597,2025-12-06,Electronics,USB-C Hub,5,50.26,31,251.3,0.0,34.68,208.08,Credit Card,Delivered,Standard,Website,,3,4
34082320,916096,2025-11-05,Fashion,Classic Jeans,2,64.68,29,129.36,0.0,18.37,110.22,PayPal,Delayed,Standard,Mobile App,FREESHIP,8,3
50394588,990001,2025-12-30,Books & Office,Notebook Set,1,23.94,4,23.94,12.9,4.6,40.48,Credit Card,Delivered,Express,Mobile App,VIP20,1,4
91120812,807947,2025-01-10,Fashion,Running Shoes,1,114.01,17,114.01,0.0,14.19,108.82,PayPal,Delivered,Pickup,Website,FREESHIP,2,5
86401203,666728,2025-10-08,Books & Office,Notebook Set,2,25.95,7,51.9,5.9,9.65,63.82,Credit Card,Delivered,Standard,Mobile App,WELCOME10,5,4
86408907,450952,2025-06-02,Beauty,Electric Toothbrush,1,75.23,0,75.23,0.0,15.05,90.28,PayPal,Delivered,Pickup,Website,,1,4
96954126,577111,2024-11-25,Beauty,Electric Toothbrush,1,76.54,6,76.54,5.9,14.39,92.24,Apple Pay,Delivered,Standard,Website,,3,3
25926556,293665,2025-05-28,Electronics,Bluetooth Speaker,1,83.27,2,83.27,12.9,6.28,100.78,Credit Card,Returned,Express,Website,,3,
23896095,495087,2025-11-03,Electronics,Smart Watch,1,150.61,4,150.61,0.0,28.92,173.51,Credit Card,Delivered,Standard,Website,VIP20,6,5
61518758,167359,2025-06-25,Electronics,USB-C Hub,2,42.64,14,85.28,12.9,14.67,100.91,Credit Card,Delivered,Express,Website,WELCOME10,1,4
26865407,676297,2025-07-30,Beauty,Perfume,2,82.34,21,164.68,0.0,10.02,140.12,Credit Card,Delivered,Standard,Marketplace,FREESHIP,5,5
86217592,252615,2025-11-03,Beauty,Electric Toothbrush,1,80.63,24,80.63,5.9,4.72,71.9,PayPal,Delivered,Standard,Website,VIP20,5,4
24395034,453656,2024-09-07,Electronics,USB-C Hub,1,46.22,12,46.22,5.9,8.13,54.7,Bank Transfer,Delivered,Standard,Website,SAVE15,4,5
97438359,547441,2024-09-02,Fashion,Cotton Hoodie,1,66.7,15,66.7,5.9,11.34,73.93,Credit Card,Delayed,Standard,Website,WELCOME10,5,3
33794564,962186,2025-11-12,Beauty,Makeup Kit,1,62.97,9,62.97,5.9,11.46,74.66,Bank Transfer,Delayed,Standard,Mobile App,,8,4
89271487,843951,2025-08-27,Beauty,Hair Dryer,4,66.62,15,266.48,0.0,45.3,271.81,Apple Pay,Delivered,Standard,Marketplace,WELCOME10,4,3
98101025,903991,2025-08-28,Electronics,Bluetooth Speaker,4,60.74,22,242.96,12.9,37.9,240.31,Bank Transfer,Delivered,Express,Website,FREESHIP,2,5
55721800,135344,2025-01-08,Sports,Fitness Tracker,1,81.16,4,81.16,12.9,15.58,106.39,Credit Card,Delivered,Express,Website,WELCOME10,2,4
30874114,268270,2025-12-06,Fashion,Winter Jacket,1,170.95,26,170.95,12.9,25.3,164.7,PayPal,Delivered,Express,Website,SAVE15,2,5
12471088,666728,2025-06-30,Fashion,Classic Jeans,1,75.69,27,75.69,5.9,11.05,72.2,PayPal,Delayed,Standard,Website,FREESHIP,7,3
60026485,857434,2025-03-13,Home & Kitchen,Blender,2,75.13,27,150.26,0.0,21.94,131.63,Credit Card,Returned,Standard,Mobile App,FREESHIP,4,
34558910,301022,2024-11-06,Sports,Fitness Tracker,1,87.85,19,87.85,5.9,14.23,91.29,Credit Card,Delivered,Standard,Mobile App,,5,5
92632346,648698,2024-12-01,Fashion,Running Shoes,2,118.29,34,236.58,0.0,23.42,179.56,PayPal,Delivered,Standard,Website,VIP20,4,3
12870667,874848,2025-07-16,Electronics,USB-C Hub,1,45.57,17,45.57,5.9,7.56,51.28,Credit Card,Delivered,Standard,Marketplace,,4,5
25179739,479084,2025-09-17,Fashion,Backpack,1,75.35,10,75.35,5.9,13.56,87.27,PayPal,Delivered,Standard,Website,VIP20,2,4
74242086,211308,2025-12-28,Sports,Fitness Tracker,5,99.42,29,497.1,12.9,70.59,436.43,Credit Card,Returned,Express,Website,,2,
87832011,990675,2025-06-08,Beauty,Electric Toothbrush,2,76.42,15,152.84,12.9,25.98,168.79,Google Pay,Delivered,Express,Mobile App,,1,5
32939948,676297,2025-04-13,Fashion,Cotton Hoodie,1,62.26,4,62.26,12.9,4.6,77.27,Credit Card,Delivered,Express,Mobile App,,1,4
50650935,676297,2024-05-14,Electronics,USB-C Hub,1,46.34,14,46.34,5.9,3.07,48.82,Bank Transfer,Delivered,Standard,Marketplace,,4,4
17321122,362615,2024-08-26,Electronics,Wireless Headphones,1,93.39,10,93.39,5.9,16.81,106.76,Credit Card,Delivered,Standard,Mobile App,FREESHIP,3,4
12322141,236070,2025-11-22,Sports,Dumbbell Set,1,125.2,4,125.2,0.0,24.04,144.23,Credit Card,Delivered,Standard,Website,VIP20,2,5
15397286,593958,2025-11-15,Electronics,Bluetooth Speaker,2,73.93,24,147.86,0.0,22.47,134.84,Credit Card,Delivered,Pickup,Website,,1,4
50213130,241563,2025-02-25,Sports,Yoga Mat,1,34.45,5,34.45,5.9,6.55,45.18,Credit Card,Delivered,Standard,Website,,3,4
18698169,564546,2025-01-29,Sports,Fitness Tracker,2,91.99,21,183.98,0.0,21.8,167.14,Bank Transfer,Delivered,Standard,Website,,4,5
37335823,136007,2025-08-31,Electronics,Wireless Headphones,1,90.41,30,90.41,12.9,12.66,88.85,Credit Card,Delivered,Express,Mobile App,,3,4
63144891,452641,2025-10-28,Home & Kitchen,Air Fryer,2,117.77,7,235.54,0.0,43.81,262.86,Credit Card,Delivered,Standard,Mobile App,,3,4
19141352,225761,2025-08-11,Home & Kitchen,Cookware Set,2,161.77,19,323.54,0.0,52.41,314.48,PayPal,Returned,Pickup,Website,WELCOME10,1,
40523383,775109,2025-10-21,Books & Office,Ergonomic Mouse,1,51.61,0,51.61,5.9,10.32,67.83,Credit Card,Delivered,Standard,Marketplace,,3,5
12878021,295623,2025-07-18,Fashion,Running Shoes,2,117.12,32,234.24,0.0,12.26,171.54,Apple Pay,Delivered,Standard,Website,,5,5
76339580,452641,2025-10-19,Fashion,Running Shoes,1,99.87,12,99.87,12.9,17.58,118.37,Credit Card,Delivered,Express,Marketplace,,2,4
96758495,927673,2025-11-25,Books & Office,Monitor Stand,1,50.86,21,50.86,5.9,8.04,54.12,Google Pay,Delayed,Standard,Mobile App,,8,3
99250456,225761,2024-04-10,Fashion,Cotton Hoodie,1,57.09,4,57.09,5.9,10.96,71.67,Credit Card,Returned,Standard,Website,,5,
22326608,452641,2025-10-01,Electronics,Bluetooth Speaker,1,72.07,27,72.07,5.9,10.52,69.03,PayPal,Delivered,Standard,Marketplace,FREESHIP,4,3
57406604,215222,2025-09-22,Electronics,USB-C Hub,1,50.24,9,50.24,5.9,9.14,60.76,Apple Pay,Returned,Standard,Mobile App,,5,
61556657,850524,2025-12-19,Beauty,Skin Care Set,2,89.04,9,178.08,0.0,32.41,194.46,Credit Card,Returned,Pickup,Marketplace,SAVE15,1,
13362029,782891,2025-11-06,Electronics,Mechanical Keyboard,1,96.72,26,96.72,12.9,14.31,98.78,Credit Card,Delivered,Express,Website,FREESHIP,1,4
45339330,105502,2025-12-25,Sports,Fitness Tracker,4,95.84,16,383.36,12.9,64.4,399.32,PayPal,Delivered,Express,Website,,1,5
35027888,726063,2025-10-22,Electronics,Smart Watch,1,136.04,17,136.04,0.0,22.58,135.49,Bank Transfer,Returned,Pickup,Marketplace,,1,
75910959,474413,2025-08-19,Home & Kitchen,Desk Lamp,1,44.96,0,44.96,5.9,8.99,59.85,Credit Card,Delivered,Standard,Website,,4,4
92554749,445918,2025-05-27,Fashion,Winter Jacket,2,164.62,22,329.24,0.0,51.36,308.17,Credit Card,Delivered,Standard,Marketplace,VIP20,5,5
89644103,818021,2025-10-13,Beauty,Hair Dryer,1,57.57,29,57.57,12.9,8.17,61.94,Google Pay,Returned,Express,Website,,3,
24736595,455270,2024-05-13,Books & Office,Ergonomic Mouse,1,55.69,34,55.69,0.0,7.35,44.11,PayPal,Delivered,Pickup,Mobile App,VIP20,2,4
64302454,287149,2025-09-26,Beauty,Makeup Kit,1,56.78,7,56.78,5.9,10.56,69.27,Bank Transfer,Delivered,Standard,Mobile App,FREESHIP,4,5
29845850,847964,2025-12-24,Fashion,Classic Jeans,1,69.02,24,69.02,5.9,10.49,0.0,Credit Card,Cancelled,Standard,Mobile App,FREESHIP,,
39783900,935758,2025-11-04,Books & Office,Ergonomic Mouse,1,49.02,28,49.02,12.9,7.06,55.25,Credit Card,Delivered,Express,Website,,4,4
48231630,766181,2025-11-23,Fashion,Classic Jeans,1,67.61,4,67.61,0.0,12.98,77.89,Google Pay,Delivered,Pickup,Mobile App,,1,4
85662357,851397,2024-11-25,Beauty,Perfume,1,89.48,31,89.48,5.9,4.75,72.39,,Delivered,Standard,Website,,3,4
49945246,625384,2025-12-10,Electronics,Smart Watch,1,162.27,4,162.27,0.0,23.37,0.0,Apple Pay,Cancelled,Standard,Website,VIP20,,
18494171,648698,2025-04-17,Fashion,Backpack,2,77.28,10,154.56,0.0,20.86,159.96,Credit Card,Delivered,Standard,Mobile App,,3,5
31769008,577111,2024-10-31,Fashion,Cotton Hoodie,1,61.7,17,61.7,0.0,10.24,61.45,Credit Card,Delivered,Pickup,Mobile App,,1,4
13603931,775778,2025-12-30,Home & Kitchen,Blender,1,61.4,9,61.4,5.9,11.17,72.94,Credit Card,Delivered,Standard,Website,VIP20,2,4
25812600,433309,2025-12-18,Electronics,Mechanical Keyboard,1,98.75,4,98.75,5.9,18.96,119.66,Credit Card,Delivered,Standard,Mobile App,,4,5
94262244,955069,2025-07-03,Fashion,Running Shoes,1,105.14,2,105.14,5.9,15.46,124.4,Google Pay,Delivered,Standard,Website,,5,5
13999877,287149,2025-08-15,Fashion,Backpack,1,77.33,22,77.33,5.9,12.06,0.0,Credit Card,Cancelled,Standard,Website,WELCOME10,,
42907804,178261,2025-01-30,Sports,Resistance Bands,3,33.62,4,100.86,5.9,19.37,122.1,Credit Card,Delivered,Standard,Mobile App,,1,5
67560644,904949,2025-05-19,Electronics,Mechanical Keyboard,1,106.19,20,106.19,5.9,12.74,103.59,Credit Card,Delivered,Standard,Mobile App,,5,3
12395225,372597,2025-05-29,Books & Office,Monitor Stand,1,45.12,17,45.12,5.9,7.49,50.84,PayPal,Delivered,Standard,Website,WELCOME10,2,5
37712189,726493,2025-09-10,Home & Kitchen,Desk Lamp,1,49.69,17,49.69,12.9,3.18,57.32,Credit Card,Delayed,Express,Website,,4,3
78181556,215222,2024-08-14,Electronics,Wireless Headphones,1,104.13,14,104.13,5.9,17.91,113.36,Google Pay,Delivered,Standard,Website,,3,4
50733065,159766,2025-11-02,Home & Kitchen,Blender,1,74.1,19,74.1,5.9,12.0,77.92,Bank Transfer,Returned,Standard,Mobile App,,5,
22301716,619125,2025-11-29,Sports,Cycling Helmet,1,68.41,14,68.41,5.9,11.77,76.5,Credit Card,Delivered,Standard,Website,,6,5
51335622,831411,2025-09-23,Electronics,Wireless Headphones,3,81.49,10,244.47,12.9,44.0,276.92,Credit Card,Delivered,Express,Website,FREESHIP,4,5
20385226,358151,2025-07-15,Fashion,Winter Jacket,1,182.05,6,182.05,0.0,34.23,205.36,PayPal,Delivered,Standard,Website,VIP20,6,5
39920773,923517,2025-12-24,Electronics,USB-C Hub,2,41.68,16,83.36,12.9,14.0,96.92,Credit Card,Delayed,Express,Website,,5,2
63657508,958830,2025-02-25,Fashion,Classic Jeans,1,66.63,25,66.63,5.9,3.85,59.72,Credit Card,Delivered,Standard,Mobile App,,5,5
51061853,391759,2025-09-12,Beauty,Makeup Kit,1,59.18,7,59.18,5.9,8.26,69.2,Bank Transfer,Delivered,Standard,Website,,6,5
65584136,232347,2025-05-13,Fashion,Winter Jacket,1,188.46,14,188.46,0.0,32.42,194.5,Bank Transfer,Delivered,Standard,Website,SAVE15,3,5
14697316,215775,2025-12-26,Books & Office,Data Analytics Book,2,43.19,29,86.38,12.9,12.27,86.5,Apple Pay,Delivered,Express,Website,,1,4
89578322,744782,2025-07-04,Home & Kitchen,Coffee Maker,3,91.05,17,273.15,0.0,45.34,272.05,Apple Pay,Delivered,Standard,Mobile App,VIP20,5,5
42047495,999634,2025-05-29,Fashion,Backpack,2,72.65,0,145.3,0.0,29.06,174.36,PayPal,Delivered,Standard,Marketplace,,5,3
95918180,864761,2025-06-30,Fashion,Winter Jacket,2,165.53,17,331.06,0.0,54.96,329.74,Credit Card,Delivered,Standard,Website,,3,4
39507212,848223,2025-04-01,Electronics,Bluetooth Speaker,1,73.99,7,73.99,12.9,13.76,95.47,Credit Card,Delivered,Express,Marketplace,,1,5
97463879,265689,2025-05-19,Sports,Yoga Mat,1,36.6,2,36.6,0.0,5.38,41.25,Credit Card,Delivered,Pickup,Mobile App,WELCOME10,1,4
62014863,746011,2025-07-14,Sports,Yoga Mat,2,42.84,17,85.68,12.9,14.22,98.23,Credit Card,Delivered,Express,Marketplace,VIP20,1,4
94871014,405338,2025-03-18,Electronics,Smart Watch,2,132.78,25,265.56,0.0,39.83,239.0,Credit Card,Delivered,Standard,Website,SAVE15,4,5
46268428,565703,2025-12-14,Fashion,Winter Jacket,2,186.9,9,373.8,0.0,68.03,408.19,Credit Card,Delivered,Pickup,Marketplace,WELCOME10,1,5
66762812,232146,2024-05-18,Fashion,Classic Jeans,1,66.99,17,66.99,12.9,11.12,79.62,PayPal,Delivered,Express,Mobile App,VIP20,2,5
61913707,952440,2025-12-31,Home & Kitchen,Blender,2,68.31,24,136.62,0.0,20.77,124.6,PayPal,Delivered,Standard,Website,,5,4
72879459,364720,2025-03-10,Electronics,USB-C Hub,1,41.74,22,41.74,5.9,6.51,44.97,Credit Card,Delayed,Standard,Website,FREESHIP,6,
68835274,942793,2025-10-08,Beauty,Skin Care Set,1,89.25,0,89.25,12.9,17.85,120.0,PayPal,Delivered,Express,Mobile App,,2,4
43615864,900924,2025-09-14,Beauty,Makeup Kit,1,56.88,15,56.88,5.9,9.67,63.92,PayPal,Delivered,Standard,Website,,5,4
99603626,791189,2025-12-30,Home & Kitchen,Desk Lamp,1,51.21,34,51.21,5.9,6.76,46.46,Google Pay,Delivered,Standard,Website,,6,3
59498848,893028,2025-12-12,Electronics,Mechanical Keyboard,2,95.69,14,191.38,0.0,32.92,197.51,Credit Card,Delayed,Standard,Marketplace,,8,4
85298075,198559,2025-02-22,Fashion,Running Shoes,1,121.16,22,121.16,0.0,18.9,113.4,Credit Card,Delivered,Standard,Website,VIP20,4,5
59074160,662484,2025-10-28,Fashion,Running Shoes,1,92.54,7,92.54,0.0,17.21,103.27,Credit Card,Delivered,Pickup,Marketplace,,1,3
87678425,921568,2025-03-11,Sports,Fitness Tracker,2,108.24,19,216.48,12.9,35.07,223.32,Credit Card,Delivered,Express,Mobile App,SAVE15,1,5
58708340,136522,2025-11-22,Beauty,Makeup Kit,1,58.84,26,58.84,5.9,8.71,58.15,PayPal,Delivered,Standard,Marketplace,,3,5
87703285,859285,2025-11-04,Electronics,Smart Watch,1,157.18,4,157.18,0.0,30.18,181.07,Credit Card,Delivered,Standard,Website,WELCOME10,6,3
47331796,703633,2025-11-17,Beauty,Makeup Kit,2,56.83,4,113.66,12.9,21.82,143.83,PayPal,Delivered,Express,Marketplace,,2,4
36741647,643393,2025-07-01,Fashion,Backpack,2,72.9,7,145.8,0.0,27.12,162.71,Google Pay,Delivered,Standard,Mobile App,,4,5
93628713,443824,2024-09-28,Sports,Cycling Helmet,5,79.89,4,399.45,0.0,76.69,460.16,Bank Transfer,Delivered,Standard,Mobile App,VIP20,4,4
37565490,277754,2025-11-25,Home & Kitchen,Air Fryer,1,135.62,9,135.62,0.0,24.68,148.09,Credit Card,Delivered,Standard,Website,,5,5
61740333,178261,2025-05-21,Home & Kitchen,Coffee Maker,1,87.58,2,87.58,5.9,17.17,108.9,Google Pay,Delivered,Standard,Website,,3,4
68921734,433309,2025-12-18,Fashion,Running Shoes,2,128.19,4,256.38,0.0,49.22,295.34,PayPal,Delivered,Standard,Website,,4,4
95699149,664532,2025-12-31,Home & Kitchen,Cookware Set,1,179.57,29,179.57,0.0,25.5,152.99,Apple Pay,Delivered,Standard,Website,VIP20,5,5
97849601,234791,2025-10-24,Sports,Yoga Mat,1,40.01,10,40.01,12.9,7.2,56.11,Credit Card,Delivered,Express,Website,,1,3
62275768,545439,2025-04-22,Electronics,Wireless Headphones,2,78.65,17,157.3,0.0,26.11,156.67,Credit Card,Delivered,Standard,Website,WELCOME10,8,4
92512954,226741,2025-11-13,Electronics,Bluetooth Speaker,2,64.24,4,128.48,0.0,24.67,148.01,PayPal,Delivered,Standard,Mobile App,VIP20,3,4
